Year,Urban (%),GDP per capita (int.-$) ($),Population
1841.0,43.0144,4382.4,19006.0
1842.0,43.0144,4382.4,19061.0
1843.0,43.0144,4382.4,19117.0
1844.0,43.0144,4382.4,19173.0
1845.0,43.0144,4382.4,19229.0
1846.0,43.0144,4382.4,19285.0
1847.0,43.0144,4382.4,19341.0
1848.0,43.0144,4382.4,19397.0
1849.0,43.0144,4382.4,19454.0
1850.0,42.971999999999994,4382.4,19511.0
1851.0,42.971999999999994,4382.4,19643.0
1852.0,42.971999999999994,4382.4,19777.0
1853.0,42.971999999999994,4382.4,19911.0
1854.0,42.971999999999994,4382.4,20046.0
1855.0,42.971999999999994,4382.4,20181.0
1856.0,42.971999999999994,4382.4,20317.0
1857.0,42.971999999999994,4382.4,20453.0
1858.0,49.090999999999994,4382.4,20591.0
1859.0,49.090999999999994,4382.4,20728.0
1860.0,49.090999999999994,4382.4,20867.0
1861.0,49.090999999999994,4382.4,21006.0
1862.0,49.090999999999994,4382.4,21146.0
1863.0,49.090999999999994,4382.4,21286.0
1864.0,49.090999999999994,4382.4,21427.0
1865.0,50.971,4382.4,21569.0
1866.0,50.971,4382.4,21711.0
1867.0,50.971,4382.4,21854.0
1868.0,50.971,4382.4,21997.0
1869.0,50.971,4382.4,22142.0
1870.0,50.971,4382.4,22286.0
1871.0,50.971,4382.4,22432.0
1872.0,38.927600000000005,4382.4,22578.0
1873.0,38.927600000000005,4382.4,22724.0
1874.0,38.927600000000005,4382.4,22872.0
1875.0,38.927600000000005,4382.4,23020.0
1876.0,38.927600000000005,4382.4,23169.0
1877.0,38.927600000000005,4382.4,23318.0
1878.0,38.927600000000005,4382.4,23468.0
1879.0,59.514599999999994,4382.4,23619.0
1880.0,59.514599999999994,4382.4,23770.0
1881.0,59.514599999999994,4382.4,23922.0
1882.0,59.514599999999994,4382.4,24075.0
1883.0,59.514599999999994,4382.4,24228.0
1884.0,59.514599999999994,4382.4,24382.0
1885.0,53.7182,4382.4,24537.0
1886.0,53.7182,4382.4,24693.0
1887.0,53.7182,4382.4,24849.0
1888.0,53.7182,4382.4,25006.0
1889.0,53.7182,4382.4,25164.0
1890.0,53.7182,4382.4,25322.0
1891.0,53.7182,4382.4,25481.0
1892.0,54.0268,4382.4,25641.0
1893.0,54.0268,4382.4,25802.0
1894.0,54.0268,4382.4,25963.0
1895.0,54.0268,4382.4,26125.0
1896.0,54.0268,4382.4,26288.0
1897.0,54.0268,4382.4,26451.0
1898.0,60.452,4382.4,26616.0
1899.0,60.452,4382.4,26781.0
1900.0,60.452,4382.4,26946.0
1901.0,60.452,4382.4,27113.0
1902.0,60.452,4382.4,27280.0
1903.0,60.452,4382.4,27448.0
1904.0,39.1946,4382.4,27616.0
1905.0,39.1946,4382.4,27786.0
1906.0,39.1946,4382.4,27956.0
1907.0,39.194599999999994,4382.4,28126.0
1908.0,39.194599999999994,4382.4,28298.0
1909.0,39.194599999999994,4382.4,28470.0
1910.0,56.1296,4382.4,28644.0
1911.0,56.1296,4382.4,28817.0
1912.0,56.1296,4382.4,28992.0
1913.0,56.1296,4382.4,29168.0
1914.0,56.1296,4382.4,29344.0
1915.0,43.5084,4382.4,29521.0
1916.0,43.5084,4382.4,29699.0
1917.0,43.5084,4382.4,29878.0
1918.0,43.5084,4382.4,29934.0
1919.0,43.5084,5281.0,30021.0
1920.0,43.5084,5281.0,30109.0
1921.0,43.5084,5281.0,30197.0
1922.0,43.5084,5281.0,30285.0
1923.0,43.5084,5281.0,30373.0
1924.0,43.5084,5281.0,30461.0
1925.0,54.766,5281.0,30550.0
1926.0,54.766,5281.0,30639.0
1927.0,54.766,5281.0,30729.0
1928.0,54.766,5281.0,30818.0
1929.0,54.766,5281.0,30908.0
1930.0,54.766,5281.0,30998.0
1931.0,54.766,5281.0,31089.0
1932.0,54.766,5281.0,31179.0
1933.0,54.766,5281.0,31270.0
1934.0,54.766,5281.0,31361.0
1935.0,54.766,5281.0,31453.0
1936.0,52.1924,5281.0,31544.0
1937.0,52.1924,5281.0,31636.0
1938.0,52.1924,5281.0,31729.0
1939.0,52.1924,5281.0,31821.0
1940.0,52.1924,5281.0,31914.0
1941.0,52.192400000000006,5281.0,32007.0
1942.0,52.192400000000006,5281.0,32100.0
1943.0,52.192400000000006,5281.0,32194.0
1944.0,52.192400000000006,5281.0,32288.0
1945.0,52.192400000000006,5281.0,32382.0
1946.0,52.192400000000006,5281.0,32476.0
1947.0,38.11559999999999,5281.0,32571.0
1948.0,38.11559999999999,5281.0,32666.0
1949.0,38.11559999999999,5281.0,32761.0
1950.0,11.0,5281.0,33000.0
1951.0,11.452,5281.0,34000.0
1952.0,11.921,5281.0,34000.0
1953.0,12.406,5281.0,35000.0
1954.0,12.907,5281.0,36000.0
1955.0,13.426,5276.2,37000.0
1956.0,13.963,5264.8,37000.0
1957.0,14.517,5474.8,38000.0
1958.0,15.089,5604.6,39000.0
1959.0,15.68,5646.0,40000.0
1960.0,16.29,5716.2,41000.0
1961.0,16.918,5694.4,42000.0
1962.0,17.566,5638.0,43000.0
1963.0,18.233,5621.2,44000.0
1964.0,18.92,5908.6,45000.0
1965.0,19.625,6054.0,46000.0
1966.0,20.351,6063.2,47000.0
1967.0,21.097,6157.4,48000.0
1968.0,21.863,6129.4,49000.0
1969.0,22.871,5251.8,50000.0
1970.0,24.088,4583.8,51000.0
1971.0,25.348,3979.0,52000.0
1972.0,26.654,4967.0,53000.0
1973.0,27.997,5912.4,54000.0
1974.0,28.96,5912.4,54000.0
1975.0,29.606,5766.8,55000.0
1976.0,30.262,6228.6,56000.0
1977.0,30.925,6235.4,57000.0
1978.0,31.596,5503.0,58000.0
1979.0,32.036,5503.0,58000.0
1980.0,32.284,1623.4,59000.0
1981.0,32.532,3747.6,60000.0
1982.0,32.782,8285.0,61000.0
1983.0,33.032,6903.0,62000.0
1984.0,33.284,7662.0,63000.0
1985.0,33.541,4562.0,64000.0
1986.0,33.828,6461.0,66000.0
1987.0,34.116,7797.6,67000.0
1988.0,34.405,10219.0,69000.0
1989.0,34.695,9292.6,71000.0
1990.0,34.987,4188.0,72000.0
1991.0,35.272,7299.2,74000.0
1992.0,35.555,7108.8,75000.0
1993.0,35.839,8348.4,76000.0
1994.0,36.123,9049.8,77000.0
1995.0,36.409,11841.4,78000.0
1996.0,37.386,12457.4,79000.0
1997.0,38.752,11349.8,80000.0
1998.0,40.138,7542.8,82000.0
1999.0,41.54,7817.6,83000.0
2000.0,42.958,5363.8,84000.0
2001.0,43.473,7764.6,86000.0
2002.0,43.492,7610.4,87000.0
2003.0,43.512,13782.2,89000.0
2004.0,43.532,16439.6,90000.0
2005.0,43.551,18064.2,92000.0
2006.0,44.03,7215.8,94000.0
2007.0,44.866,2662.8,97000.0
2008.0,45.706,2610.6,99000.0
2009.0,46.547,2964.8,101000.0
2010.0,47.39,2634.8,103000.0
2011.0,48.235,2947.8,105000.0
2012.0,49.082,2962.2,106000.0
1800.0,28.2048,11053.4,81280.0
1801.0,28.2048,11053.4,81280.0
1802.0,28.2048,11053.4,81280.0
1803.0,28.2048,11053.4,81280.0
1804.0,28.2048,11053.4,81280.0
1805.0,28.2048,11053.4,81280.0
1806.0,28.2048,11053.4,81280.0
1807.0,28.2048,11053.4,81280.0
1808.0,28.2048,11053.4,81280.0
1809.0,28.2048,11053.4,81280.0
1810.0,28.2048,11053.4,81280.0
1811.0,28.2048,11053.4,81280.0
1812.0,28.2048,11053.4,81280.0
1813.0,28.2048,11053.4,81280.0
1814.0,28.2048,11053.4,81280.0
1815.0,28.2048,11053.4,81280.0
1816.0,28.2048,11053.4,81280.0
1817.0,28.2048,11053.4,81280.0
1818.0,28.2048,11053.4,81280.0
1819.0,28.2048,11053.4,81280.0
1820.0,28.2048,11053.4,81280.0
1821.0,28.2048,11053.4,81280.0
1822.0,28.2048,11053.4,81280.0
1823.0,28.2048,11053.4,81280.0
1824.0,28.2048,11053.4,81280.0
1825.0,28.2048,11053.4,81280.0
1826.0,28.2048,11053.4,81280.0
1827.0,28.2048,11053.4,81280.0
1828.0,28.2048,11053.4,81280.0
1829.0,28.2048,11053.4,81280.0
1830.0,28.2048,11053.4,81280.0
1831.0,28.2048,11053.4,81280.0
1832.0,28.2048,11053.4,81280.0
1833.0,28.2048,11053.4,81280.0
1834.0,28.2048,11053.4,81280.0
1835.0,28.2048,11053.4,81280.0
1836.0,28.2048,11053.4,81280.0
1837.0,28.2048,11053.4,81280.0
1838.0,28.2048,11053.4,81280.0
1839.0,28.2048,11053.4,81280.0
1840.0,28.2048,11053.4,81280.0
1841.0,28.2048,11053.4,81280.0
1842.0,28.2048,11053.4,81280.0
1843.0,28.2048,11053.4,81280.0
1844.0,28.2048,11053.4,81280.0
1845.0,28.2048,11053.4,81280.0
1846.0,28.2048,11053.4,81280.0
1847.0,28.2048,11053.4,81280.0
1848.0,28.2048,11053.4,81280.0
1849.0,28.2048,11053.4,81280.0
1850.0,28.2048,11053.4,81280.0
1851.0,28.2048,11053.4,81260.0
1852.0,28.2048,11053.4,81240.0
1853.0,28.2048,11053.4,81220.0
1854.0,28.2048,11053.4,81200.0
1855.0,28.2048,11053.4,81180.0
1856.0,28.2048,11053.4,81160.0
1857.0,28.2048,11053.4,81140.0
1858.0,28.2048,11053.4,81120.0
1859.0,28.2048,11053.4,81100.0
1860.0,28.2048,11053.4,81081.0
1861.0,28.2048,11053.4,81082.0
1862.0,28.2048,11053.4,81105.0
1863.0,28.2048,11053.4,81150.0
1864.0,28.2048,11053.4,81217.0
1865.0,28.2048,11053.4,81306.0
1866.0,28.2048,11053.4,81416.0
1867.0,37.6522,7542.8,81549.0
1868.0,37.6522,7542.8,81704.0
1869.0,37.6522,7542.8,81882.0
1870.0,37.6522,7542.8,82082.0
1871.0,37.6522,7542.8,82304.0
1872.0,36.5004,5158.0,82550.0
1873.0,36.5004,5158.0,82709.0
1874.0,36.5004,5311.4,83007.0
1875.0,36.5004,5311.4,83331.0
1876.0,36.171800000000005,5311.4,83680.0
1877.0,36.171800000000005,5305.6,84002.0
1878.0,36.171800000000005,5305.6,84423.0
1879.0,26.9526,2690.2,84873.0
1880.0,26.9526,2167.6,85325.0
1881.0,33.807,4955.4,85772.0
1882.0,33.807,7777.0,86229.0
1883.0,38.239999999999995,7777.0,86688.0
1884.0,38.239999999999995,4820.4,87144.0
1885.0,22.444799999999997,2144.0,87608.0
1886.0,22.444800000000004,2204.8,88074.0
1887.0,39.6526,5999.0,88538.0
1888.0,39.6526,9590.8,89009.0
1889.0,39.6526,9590.8,89483.0
1890.0,19.3904,13458.6,89960.0
1891.0,19.3904,13498.4,90439.0
1892.0,25.364800000000002,10450.0,90920.0
1893.0,25.3648,10484.0,91404.0
1894.0,40.919599999999996,10831.0,91891.0
1895.0,40.919599999999996,10494.0,92380.0
1896.0,41.019000000000005,10494.0,92872.0
1897.0,41.019000000000005,7183.0,93367.0
1898.0,30.8322,6924.0,93864.0
1899.0,30.8322,3147.8,94364.0
1900.0,30.032599999999995,3052.4,94866.0
1901.0,30.032599999999995,3052.4,95371.0
1902.0,35.980000000000004,3052.4,95874.0
1903.0,35.980000000000004,2691.0,96384.0
1904.0,24.6172,2818.0,96897.0
1905.0,24.6172,2861.0,97413.0
1906.0,30.6308,2807.2,97932.0
1907.0,30.6308,2807.2,98446.0
1908.0,23.202799999999996,3191.0,98970.0
1909.0,23.202799999999996,3191.0,99497.0
1910.0,34.288799999999995,3206.8,100027.0
1911.0,55.1092,3206.8,100557.0
1912.0,55.1092,3200.0,101093.0
1913.0,29.604200000000002,3200.0,101800.0
1914.0,27.804199999999998,3478.6,102681.0
1915.0,38.548,2933.6,103739.0
1916.0,19.4692,3249.6,104808.0
1917.0,33.2666,2962.2,105889.0
1918.0,33.9822,3501.4,107016.0
1919.0,33.8454,3424.0,108145.0
1920.0,35.7716,3499.2,109287.0
1921.0,45.008399999999995,3499.2,110441.0
1922.0,36.259,3064.8,111607.0
1923.0,29.007599999999996,4102.8,112786.0
1924.0,24.160800000000002,4337.6,113976.0
1925.0,50.314600000000006,3756.6,115180.0
1926.0,34.63420000000001,3667.8,116396.0
1927.0,41.6948,3516.6,117625.0
1928.0,38.9224,3359.0,118867.0
1929.0,36.51959999999999,3476.0,120122.0
1930.0,32.157799999999995,4059.6,121390.0
1931.0,37.8142,4166.2,122672.0
1932.0,38.809000000000005,3624.4,123967.0
1933.0,41.3812,3652.2,125276.0
1934.0,38.98,3107.8,126599.0
1935.0,39.5736,3107.8,127935.0
1936.0,36.6348,3950.2,129286.0
1937.0,49.056200000000004,4070.8,130651.0
1938.0,27.7908,4068.0,132031.0
1939.0,35.708000000000006,4068.0,133425.0
1940.0,51.473400000000005,3439.8,134833.0
1941.0,35.58,3590.8,136257.0
1942.0,36.9732,4261.6,137696.0
1943.0,53.608000000000004,4349.6,139149.0
1944.0,39.719,4258.0,140619.0
1945.0,61.6168,5004.4,142103.0
1946.0,38.0258,6146.4,143604.0
1947.0,40.276399999999995,4862.2,145120.0
1948.0,37.5654,6275.8,146652.0
1949.0,45.8632,5937.4,148200.0
1950.0,61.5,49725.2,153000.0
1951.0,63.134,5267.2,158000.0
1952.0,64.741,45261.4,163000.0
1953.0,66.311,5713.6,168000.0
1954.0,67.847,47428.6,174000.0
1955.0,69.346,37045.0,182000.0
1956.0,70.807,36662.2,192000.0
1957.0,72.078,40187.8,205000.0
1958.0,73.037,6998.8,222000.0
1959.0,73.975,17500.0,243000.0
1960.0,74.893,20422.4,269000.0
1961.0,75.787,13954.0,301000.0
1962.0,76.66,7051.4,337000.0
1963.0,77.511,11754.8,379000.0
1964.0,78.341,17789.4,424000.0
1965.0,79.273,2556.4,472000.0
1966.0,80.716,11388.2,523000.0
1967.0,82.081,3763.4,577000.0
1968.0,83.371,9759.2,633000.0
1969.0,84.582,9297.2,689000.0
1970.0,85.661,3992.2,744000.0
1971.0,86.444,3904.8,799000.0
1972.0,87.192,2835.4,852000.0
1973.0,87.902,3035.0,906000.0
1974.0,88.579,114351.0,962000.0
1975.0,89.384,93429.0,1022000.0
1976.0,90.745,90904.0,1086000.0
1977.0,91.944,84877.0,1154000.0
1978.0,93.0,77180.0,1224000.0
1979.0,93.928,94011.0,1296000.0
1980.0,94.781,74728.0,1369000.0
1981.0,95.67,59182.0,1439000.0
1982.0,96.414,47727.0,1508000.0
1983.0,97.034,45215.0,1577000.0
1984.0,97.551,43703.0,1652000.0
1985.0,97.903,39503.0,1735000.0
1986.0,97.917,30394.0,1832000.0
1987.0,97.932,30917.0,1939000.0
1988.0,97.946,30007.0,2035000.0
1989.0,97.96,28042.0,2093000.0
1990.0,97.974,21718.0,2095000.0
1991.0,97.988,12213.0,2031000.0
1992.0,98.002,28533.0,1912000.0
1993.0,98.016,37876.0,1773000.0
1994.0,98.029,41522.0,1659000.0
1995.0,98.096,42803.0,1606000.0
1996.0,98.325,44072.0,1627000.0
1997.0,98.527,42953.0,1710000.0
1998.0,98.705,43194.0,1831000.0
1999.0,98.862,39544.0,1952000.0
2000.0,99.0,43918.0,2045000.0
2001.0,99.908,38525.0,2103000.0
2002.0,100.0,40318.0,2137000.0
2003.0,100.0,47791.0,2162000.0
2004.0,100.0,57757.0,2200000.0
2005.0,100.0,71115.0,2270000.0
2006.0,100.0,80587.0,2374000.0
2007.0,100.0,81001.0,2504000.0
2008.0,100.0,90071.0,2656000.0
2009.0,100.0,62189.0,2821000.0
2010.0,100.0,63719.0,2992000.0
2011.0,100.0,77126.0,3168000.0
2012.0,100.0,82954.0,3349000.0
1800.0,36.7922,15600.4,530343.0
1801.0,36.7922,15600.4,530343.0
1802.0,36.7922,15600.4,530343.0
1803.0,36.7922,15600.4,530343.0
1804.0,36.7922,15600.4,530343.0
1805.0,36.7922,15600.4,530343.0
1806.0,36.7922,15600.4,530343.0
1807.0,36.7922,15600.4,530343.0
1808.0,36.7922,15600.4,530343.0
1809.0,36.7922,15600.4,530343.0
1810.0,36.7922,15600.4,530343.0
1811.0,39.4676,14847.4,530575.0
1812.0,35.1814,14847.4,531041.0
1813.0,35.1814,14360.0,531743.0
1814.0,22.5672,3104.2,532683.0
1815.0,20.547999999999995,4968.2,533864.0
1816.0,32.266600000000004,8014.6,535287.0
1817.0,37.714,4884.6,536956.0
1818.0,22.921200000000002,4160.0,538872.0
1819.0,33.8822,2627.4,541037.0
1820.0,23.950599999999998,2367.8,543453.0
1821.0,27.745600000000003,3945.8,546124.0
1822.0,30.7172,6121.4,549052.0
1823.0,35.258,7763.0,552238.0
1824.0,24.790799999999997,4835.8,555685.0
1825.0,18.8888,3699.8,559396.0
1826.0,48.263400000000004,5483.8,563372.0
1827.0,21.202,2609.8,567617.0
1828.0,22.715799999999998,2967.6,572133.0
1829.0,39.057199999999995,1864.2,576922.0
1830.0,33.2558,7242.4,581987.0
1831.0,30.5682,6703.6,587331.0
1832.0,36.8368,15341.0,592723.0
1833.0,27.526400000000002,3128.8,598165.0
1834.0,26.5066,8462.8,603657.0
1835.0,30.6308,3943.2,609199.0
1836.0,65.0216,7814.6,614792.0
1837.0,38.566,6734.8,620437.0
1838.0,29.533800000000003,7341.0,626133.0
1839.0,49.117599999999996,6768.2,631882.0
1840.0,51.13940000000001,5900.2,637683.0
1841.0,40.1952,2527.2,643538.0
1842.0,30.779200000000003,5063.6,649447.0
1843.0,31.396000000000004,4046.0,655409.0
1844.0,41.78,5188.8,661427.0
1845.0,23.526000000000003,3404.2,667500.0
1846.0,30.4352,6630.6,673628.0
1847.0,42.0072,5426.8,679813.0
1848.0,39.2988,11352.8,686054.0
1849.0,45.4656,8863.6,692353.0
1850.0,45.4084,6437.0,698710.0
1851.0,27.805,4776.8,705110.0
1852.0,39.321000000000005,7672.4,711569.0
1853.0,31.030399999999997,1120.2,718087.0
1854.0,34.391200000000005,6036.0,724664.0
1855.0,33.0516,1823.6,731302.0
1856.0,24.6844,6109.4,738001.0
1857.0,45.618399999999994,4380.8,744761.0
1858.0,51.676199999999994,31920.0,751582.0
1859.0,21.7688,1318.0,758467.0
1860.0,30.205400000000004,7904.4,765414.0
1861.0,30.051399999999994,2319.6,772425.0
1862.0,20.871199999999998,1185.0,779501.0
1863.0,47.475199999999994,3545.2,786641.0
1864.0,22.225,2055.8,793846.0
1865.0,35.0406,5794.2,801118.0
1866.0,22.8532,3525.0,808456.0
1867.0,49.0536,3951.8,815861.0
1868.0,20.8194,9885.0,823334.0
1869.0,38.497800000000005,7462.0,830876.0
1870.0,43.388400000000004,1270.2,838487.0
1871.0,27.204,4719.0,846167.0
1872.0,45.4678,5171.4,853918.0
1873.0,45.3154,11114.2,861500.0
1874.0,29.802000000000003,2350.6,869391.0
1875.0,35.757400000000004,3829.8,877355.0
1876.0,21.6304,1598.8,885391.0
1877.0,40.1946,3375.8,893277.0
1878.0,28.5944,11888.0,901460.0
1879.0,37.74419999999999,7576.2,909717.0
1880.0,26.9226,4090.0,918050.0
1881.0,41.8206,9253.2,926253.0
1882.0,39.3508,3653.8,934737.0
1883.0,39.63,15242.0,943299.0
1884.0,35.717,2284.4,951754.0
1885.0,37.5878,28826.4,960472.0
1886.0,34.5084,5201.4,969270.0
1887.0,49.2254,9248.8,977985.0
1888.0,33.5848,9793.2,986943.0
1889.0,29.645,5097.4,995983.0
1890.0,30.746999999999996,4419.2,1005106.0
1891.0,25.324199999999998,4844.0,1014313.0
1892.0,62.1364,28120.6,1023604.0
1893.0,27.370000000000005,3125.4,1032980.0
1894.0,35.681599999999996,2472.8,1042442.0
1895.0,30.383,2422.4,1051991.0
1896.0,33.5104,7773.4,1061627.0
1897.0,28.1444,3450.8,1071351.0
1898.0,34.46039999999999,9662.2,1081164.0
1899.0,32.2002,4924.6,1091068.0
1900.0,41.329,5350.2,1101062.0
1901.0,32.4242,2166.8,1111147.0
1902.0,40.3846,5711.2,1121169.0
1903.0,28.2014,2103.8,1131439.0
1904.0,42.266,5750.6,1141803.0
1905.0,50.39739999999999,20068.2,1152261.0
1906.0,36.523399999999995,2434.6,1162816.0
1907.0,49.57039999999999,4263.0,1173238.0
1908.0,56.487199999999994,3487.2,1183985.0
1909.0,39.4702,5721.2,1194830.0
1910.0,47.8118,2830.4,1205775.0
1911.0,47.1648,28833.6,1216752.0
1912.0,59.049400000000006,5652.4,1227897.0
1913.0,51.5184,5219.2,1239144.0
1914.0,40.5238,5993.6,1250495.0
1915.0,49.426,5966.6,1261949.0
1916.0,39.0942,2614.2,1273508.0
1917.0,35.967,6145.4,1285173.0
1918.0,70.57579999999999,24221.4,1296982.0
1919.0,53.4274,7421.4,1308890.0
1920.0,58.29299999999999,8051.2,1320907.0
1921.0,44.74059999999999,6036.2,1333035.0
1922.0,51.5322,11861.0,1345274.0
1923.0,37.825,3280.8,1357625.0
1924.0,39.2308,16411.6,1370090.0
1925.0,37.370200000000004,4307.0,1382669.0
1926.0,39.5126,4415.0,1395363.0
1927.0,58.6542,4875.8,1408175.0
1928.0,33.5676,1698.6,1421103.0
1929.0,44.9508,5708.4,1434151.0
1930.0,47.6682,2545.6,1447318.0
1931.0,25.598599999999998,1512.0,1460606.0
1932.0,31.721799999999995,2776.6,1474016.0
1933.0,31.6538,3661.8,1487550.0
1934.0,44.0874,3072.6,1501207.0
1935.0,24.4972,1894.6,1514990.0
1936.0,24.434,2656.8,1528900.0
1937.0,32.4114,2592.6,1542937.0
1938.0,27.026000000000003,1914.8,1557103.0
1939.0,65.22840000000001,5392.4,1571399.0
1940.0,28.400800000000004,5645.0,1585827.0
1941.0,36.0644,1740.0,1600387.0
1942.0,42.1866,3801.6,1615080.0
1943.0,30.814199999999992,5143.6,1629909.0
1944.0,39.294200000000004,4206.8,1644873.0
1945.0,46.640400000000014,13026.8,1659975.0
1946.0,37.880399999999995,3205.4,1675216.0
1947.0,58.5142,3871.4,1690596.0
1948.0,38.81660000000001,3827.4,1706118.0
1949.0,34.2284,3295.2,1721782.0
1950.0,26.481,4631.6,1740000.0
1951.0,27.274,4616.6,1766000.0
1952.0,28.082,7460.8,1795000.0
1953.0,28.902,2343.0,1828000.0
1954.0,29.737,3263.6,1864000.0
1955.0,30.587,7108.4,1904000.0
1956.0,31.45,2881.2,1947000.0
1957.0,32.325,12523.2,1995000.0
1958.0,33.213,11189.8,2047000.0
1959.0,33.85,9314.4,2105000.0
1960.0,34.181,6538.2,2170000.0
1961.0,34.511,2643.6,2242000.0
1962.0,34.844,3785.6,2319000.0
1963.0,35.178,3739.4,2401000.0
1964.0,35.515,2916.4,2485000.0
1965.0,35.851,2751.4,2569000.0
1966.0,36.19,4687.2,2653000.0
1967.0,36.53,5654.0,2736000.0
1968.0,36.871,8415.2,2817000.0
1969.0,37.214,3887.8,2896000.0
1970.0,37.466,4238.4,2970000.0
1971.0,37.609,11257.8,3040000.0
1972.0,37.753,2017.8,3106000.0
1973.0,37.897,6815.0,3168000.0
1974.0,38.042,2404.4,3230000.0
1975.0,38.186,9205.2,3291000.0
1976.0,38.331,21388.4,3353000.0
1977.0,38.476,4095.6,3414000.0
1978.0,38.621,3753.6,3477000.0
1979.0,38.677,5131.4,3543000.0
1980.0,38.627,6709.0,3611000.0
1981.0,38.577,6642.0,3683000.0
1982.0,38.527,6570.0,3757000.0
1983.0,38.477,6875.0,3834000.0
1984.0,38.427,6829.0,3913000.0
1985.0,38.377,6442.0,3993000.0
1986.0,38.327,6210.0,4075000.0
1987.0,38.277,6013.0,4159000.0
1988.0,38.227,6517.0,4239000.0
1989.0,38.065,6562.0,4312000.0
1990.0,37.777,6588.0,4373000.0
1991.0,37.49,6417.0,4420000.0
1992.0,37.203,5034.0,4454000.0
1993.0,36.918,4445.0,4484000.0
1994.0,36.633,3407.0,4519000.0
1995.0,36.349,2893.0,4566000.0
1996.0,36.066,2831.0,4629000.0
1997.0,35.785,2350.0,4706000.0
1998.0,35.504,2124.0,4787000.0
1999.0,35.3,2048.0,4861000.0
2000.0,35.298,2012.0,4921000.0
2001.0,35.296,1968.0,4963000.0
2002.0,35.295,1958.0,4991000.0
2003.0,35.293,2109.0,5014000.0
2004.0,35.292,2203.0,5039000.0
2005.0,35.29,2228.0,5075000.0
2006.0,35.289,2562.0,5124000.0
2007.0,35.287,2899.0,5184000.0
2008.0,35.285,3354.0,5255000.0
2009.0,35.284,3384.0,5335000.0
2010.0,35.306,3381.0,5422000.0
2011.0,35.352,4142.0,5518000.0
2012.0,35.423,3959.0,5622000.0
1800.0,12.0234,2558.0,470000.0
1801.0,12.0234,2558.0,470000.0
1802.0,12.0234,2558.0,470000.0
1803.0,12.0234,2558.0,470000.0
1804.0,12.0234,2558.0,470000.0
1805.0,12.0234,2558.0,470000.0
1806.0,12.0234,2558.0,470000.0
1807.0,12.0234,2558.0,470000.0
1808.0,12.0234,2558.0,470000.0
1809.0,12.0234,2558.0,470000.0
1810.0,12.0234,2558.0,470000.0
1811.0,23.346600000000002,2558.0,470213.0
1812.0,23.346600000000002,2558.0,470642.0
1813.0,35.6348,2556.4,471287.0
1814.0,34.431000000000004,2556.4,472152.0
1815.0,37.6856,14578.4,473239.0
1816.0,39.4142,20834.6,474548.0
1817.0,42.9776,9133.6,476084.0
1818.0,25.6346,2685.2,477847.0
1819.0,20.959200000000003,2602.0,479841.0
1820.0,31.1804,6232.6,482066.0
1821.0,25.832800000000002,13667.8,484526.0
1822.0,44.288599999999995,7974.6,487222.0
1823.0,30.259399999999992,2847.6,490158.0
1824.0,27.7164,3934.2,493334.0
1825.0,49.0946,13492.0,496754.0
1826.0,19.9916,7815.0,500419.0
1827.0,36.2198,3596.8,504333.0
1828.0,51.2538,18644.0,508497.0
1829.0,32.3632,7613.6,512914.0
1830.0,43.725,13887.6,517587.0
1831.0,63.1828,11388.2,522516.0
1832.0,19.3304,4967.8,527493.0
1833.0,22.5672,3104.2,532518.0
1834.0,25.0406,3703.4,537590.0
1835.0,23.950599999999998,2367.8,542710.0
1836.0,31.964599999999997,4699.2,547879.0
1837.0,26.667199999999998,4257.2,553098.0
1838.0,24.0114,3855.4,558366.0
1839.0,48.263400000000004,5483.8,563684.0
1840.0,37.1296,12379.4,569053.0
1841.0,31.611400000000003,4475.4,574473.0
1842.0,39.7684,5564.6,579945.0
1843.0,19.4066,3142.4,585469.0
1844.0,50.668400000000005,16523.2,591045.0
1845.0,27.526400000000002,3128.8,596675.0
1846.0,23.989399999999996,6008.2,602358.0
1847.0,25.946800000000003,2105.0,608095.0
1848.0,48.7796,11013.8,613887.0
1849.0,38.566,6734.8,619734.0
1850.0,38.7428,9950.4,625637.0
1851.0,49.117599999999996,6768.2,631535.0
1852.0,51.13940000000001,5900.2,637489.0
1853.0,40.1952,2527.2,643499.0
1854.0,22.805400000000002,2882.0,649565.0
1855.0,31.396000000000004,4046.0,655688.0
1856.0,41.78,4885.4,661870.0
1857.0,23.526000000000003,2401.4,668109.0
1858.0,31.3938,6630.6,674408.0
1859.0,38.6754,5564.4,680765.0
1860.0,44.492399999999996,11661.0,687183.0
1861.0,38.5732,7768.8,693831.0
1862.0,35.582,3869.8,700713.0
1863.0,25.336800000000004,5109.4,707834.0
1864.0,21.802,3740.2,715199.0
1865.0,40.8484,7250.2,722813.0
1866.0,33.05159999999999,1823.6,730681.0
1867.0,17.4642,2828.4,738806.0
1868.0,34.982,3978.4,747196.0
1869.0,27.0382,2206.6,755854.0
1870.0,35.967,5366.6,764785.0
1871.0,26.637399999999996,3236.2,773996.0
1872.0,54.3002,5726.0,783491.0
1873.0,24.664399999999997,1261.2,792024.0
1874.0,39.0502,5210.0,802142.0
1875.0,41.3406,1933.4,812580.0
1876.0,20.8194,9885.0,823344.0
1877.0,40.1188,2680.6,833601.0
1878.0,30.7982,4182.2,845186.0
1879.0,35.8952,5310.6,857142.0
1880.0,29.802000000000003,2191.2,869267.0
